_id,timestamp,message.hostname,message.pose.H[0][0],message.pose.H[0][1],message.pose.H[0][2],message.pose.H[0][3],message.pose.H[1][0],message.pose.H[1][1],message.pose.H[1][2],message.pose.H[1][3],message.pose.H[2][0],message.pose.H[2][1],message.pose.H[2][2],message.pose.H[2][3],message.pose.H[3][0],message.pose.H[3][1],message.pose.H[3][2],message.pose.H[3][3],message.pose.R[0][0],message.pose.R[0][1],message.pose.R[0][2],message.pose.R[1][0],message.pose.R[1][1],message.pose.R[1][2],message.pose.R[2][0],message.pose.R[2][1],message.pose.R[2][2],message.pose.attitude[0][0],message.pose.attitude[0][1],message.pose.attitude[0][2],message.pose.attitude_along_z,message.pose.attitude_deg[0][0],message.pose.attitude_deg[0][1],message.pose.attitude_deg[0][2],message.pose.position[0][0],message.pose.position[0][1],message.pose.position[0][2],message.timecode,message.timestamp
6932f3ad677aab36f2038af2,2025-12-05T15:01:01.924Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76965.673,2025-11-26T20:22:45.684Z
6932f3ad677aab36f2038afa,2025-12-05T15:01:01.966Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76965.715,2025-11-26T20:22:45.726Z
6932f3ae677aab36f2038b02,2025-12-05T15:01:02.007Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76965.757,2025-11-26T20:22:45.767Z
6932f3ae677aab36f2038b0a,2025-12-05T15:01:02.045Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76965.8,2025-11-26T20:22:45.804Z
6932f3ae677aab36f2038b13,2025-12-05T15:01:02.094Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76965.852,2025-11-26T20:22:45.854Z
6932f3ae677aab36f2038b1a,2025-12-05T15:01:02.125Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76965.884,2025-11-26T20:22:45.885Z
6932f3ae677aab36f2038b22,2025-12-05T15:01:02.166Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76965.915,2025-11-26T20:22:45.925Z
6932f3ae677aab36f2038b2a,2025-12-05T15:01:02.206Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76965.957,2025-11-26T20:22:45.965Z
6932f3ae677aab36f2038b31,2025-12-05T15:01:02.246Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966,2025-11-26T20:22:46.005Z
6932f3ae677aab36f2038b39,2025-12-05T15:01:02.293Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.042,2025-11-26T20:22:46.045Z
6932f3ae677aab36f2038b41,2025-12-05T15:01:02.326Z,raspberrypi,1,-1.8019319628016332e-17,0,-0.0004960315381271618,-1.8019319628016332e-17,1.0000000000000002,0,0.0007249692923632645,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,-0.0004960315381271618,0.0007249692923632645,0,76966.084,2025-11-26T20:22:46.086Z
6932f3ae677aab36f2038b49,2025-12-05T15:01:02.367Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76966.115,2025-11-26T20:22:46.126Z
6932f3ae677aab36f2038b51,2025-12-05T15:01:02.406Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76966.157,2025-11-26T20:22:46.165Z
6932f3ae677aab36f2038b59,2025-12-05T15:01:02.446Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.2,2025-11-26T20:22:46.206Z
6932f3ae677aab36f2038b61,2025-12-05T15:01:02.488Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.242,2025-11-26T20:22:46.247Z
6932f3ae677aab36f2038b63,2025-12-05T15:01:02.498Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.252,2025-11-26T20:22:46.254Z
6932f3ae677aab36f2038b6a,2025-12-05T15:01:02.527Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76966.284,2025-11-26T20:22:46.287Z
6932f3ae677aab36f2038b72,2025-12-05T15:01:02.567Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.315,2025-11-26T20:22:46.326Z
6932f3ae677aab36f2038b7a,2025-12-05T15:01:02.607Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.357,2025-11-26T20:22:46.366Z
6932f3ae677aab36f2038b82,2025-12-05T15:01:02.649Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.4,2025-11-26T20:22:46.409Z
6932f3ae677aab36f2038b8a,2025-12-05T15:01:02.686Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76966.442,2025-11-26T20:22:46.446Z
6932f3ae677aab36f2038b92,2025-12-05T15:01:02.728Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.484,2025-11-26T20:22:46.487Z
6932f3ae677aab36f2038b9a,2025-12-05T15:01:02.772Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.526,2025-11-26T20:22:46.531Z
6932f3ae677aab36f2038ba2,2025-12-05T15:01:02.809Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.568,2025-11-26T20:22:46.569Z
6932f3ae677aab36f2038baa,2025-12-05T15:01:02.850Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.6,2025-11-26T20:22:46.609Z
6932f3ae677aab36f2038bb2,2025-12-05T15:01:02.891Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.642,2025-11-26T20:22:46.650Z
6932f3ae677aab36f2038bba,2025-12-05T15:01:02.931Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.684,2025-11-26T20:22:46.690Z
6932f3ae677aab36f2038bc1,2025-12-05T15:01:02.969Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.726,2025-11-26T20:22:46.729Z
6932f3af677aab36f2038bca,2025-12-05T15:01:03.014Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.768,2025-11-26T20:22:46.774Z
6932f3af677aab36f2038bd2,2025-12-05T15:01:03.051Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.81,2025-11-26T20:22:46.811Z
6932f3af677aab36f2038bda,2025-12-05T15:01:03.092Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.842,2025-11-26T20:22:46.851Z
6932f3af677aab36f2038be2,2025-12-05T15:01:03.132Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76966.884,2025-11-26T20:22:46.892Z
6932f3af677aab36f2038be9,2025-12-05T15:01:03.171Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.926,2025-11-26T20:22:46.930Z
6932f3af677aab36f2038bf2,2025-12-05T15:01:03.218Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76966.968,2025-11-26T20:22:46.977Z
6932f3af677aab36f2038bf9,2025-12-05T15:01:03.250Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967,2025-11-26T20:22:47.010Z
6932f3af677aab36f2038c01,2025-12-05T15:01:03.293Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76967.052,2025-11-26T20:22:47.053Z
6932f3af677aab36f2038c09,2025-12-05T15:01:03.329Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.084,2025-11-26T20:22:47.089Z
6932f3af677aab36f2038c12,2025-12-05T15:01:03.377Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.126,2025-11-26T20:22:47.136Z
6932f3af677aab36f2038c19,2025-12-05T15:01:03.411Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.168,2025-11-26T20:22:47.170Z
6932f3af677aab36f2038c21,2025-12-05T15:01:03.451Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.21,2025-11-26T20:22:47.211Z
6932f3af677aab36f2038c29,2025-12-05T15:01:03.492Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.242,2025-11-26T20:22:47.252Z
6932f3af677aab36f2038c31,2025-12-05T15:01:03.533Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.284,2025-11-26T20:22:47.293Z
6932f3af677aab36f2038c39,2025-12-05T15:01:03.573Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.326,2025-11-26T20:22:47.333Z
6932f3af677aab36f2038c41,2025-12-05T15:01:03.612Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.368,2025-11-26T20:22:47.371Z
6932f3af677aab36f2038c49,2025-12-05T15:01:03.653Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.41,2025-11-26T20:22:47.413Z
6932f3af677aab36f2038c50,2025-12-05T15:01:03.691Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.442,2025-11-26T20:22:47.450Z
6932f3af677aab36f2038c58,2025-12-05T15:01:03.731Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76967.484,2025-11-26T20:22:47.491Z
6932f3af677aab36f2038c60,2025-12-05T15:01:03.773Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.526,2025-11-26T20:22:47.532Z
6932f3af677aab36f2038c68,2025-12-05T15:01:03.815Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.568,2025-11-26T20:22:47.574Z
6932f3af677aab36f2038c71,2025-12-05T15:01:03.856Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.61,2025-11-26T20:22:47.615Z
6932f3af677aab36f2038c78,2025-12-05T15:01:03.892Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.642,2025-11-26T20:22:47.652Z
6932f3af677aab36f2038c80,2025-12-05T15:01:03.933Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.684,2025-11-26T20:22:47.692Z
6932f3af677aab36f2038c88,2025-12-05T15:01:03.975Z,raspberrypi,1,-1.8019319628016332e-17,0,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,0,1,0,0,0,0,1,1,-1.8019319628016332e-17,0,-1.8019319628016332e-17,1.0000000000000002,0,0,0,1,0,0,-1.801931962801633e-17,-1.8019319628016332e-17,0,0,-1.0324309643825802e-15,0,0,0,76967.726,2025-11-26T20:22:47.734Z
6932f3b0677aab36f2038c90,2025-12-05T15:01:04.013Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76967.768,2025-11-26T20:22:47.773Z
6932f3b0677aab36f2038c98,2025-12-05T15:01:04.053Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76967.81,2025-11-26T20:22:47.813Z
6932f3b0677aab36f2038ca0,2025-12-05T15:01:04.094Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0007250430805864072,0.012047237787020045,0.9999274293976053,0,-0.0004960820247977005,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0007250430805864072,-0.0004960820247977005,0,76967.852,2025-11-26T20:22:47.854Z
6932f3b0677aab36f2038ca8,2025-12-05T15:01:04.137Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.001221074618713569,0.012047237787020045,0.9999274293976053,0,0.000228887267565564,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.001221074618713569,0.000228887267565564,0,76967.884,2025-11-26T20:22:47.894Z
6932f3b0677aab36f2038cb0,2025-12-05T15:01:04.173Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.001221074618713569,0.012047237787020045,0.9999274293976053,0,0.000228887267565564,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.001221074618713569,0.000228887267565564,0,76967.926,2025-11-26T20:22:47.932Z
6932f3b0677aab36f2038cb8,2025-12-05T15:01:04.213Z,raspberrypi,0.9999274293976054,-0.012047237787020073,0,-0.0017171061568407309,0.012047237787020045,0.9999274293976053,0,0.0009538565599288285,0,0,1,0,0,0,0,1,0.9999274293976054,-0.012047237787020073,0,0.012047237787020045,0.9999274293976053,0,0,0,1,0,0,0.012047529220581,0.012047529220580997,0,0,0.6902725778998255,-0.0017171061568407309,0.0009538565599288285,0,76967.968,2025-11-26T20:22:47.973Z
